"Tempo","Temperatura"
69.0100,326.4
69.0150,326.3
69.0200,326.3
69.0250,326.3
69.0300,326.4
69.0350,326.3
69.0400,326.4
69.0450,326.4
69.0500,326.4
69.0550,326.3
69.0600,326.4
69.0650,326.4
69.0700,326.4
69.0750,326.3
69.0800,326.3
69.0850,326.4
69.0900,326.4
69.0950,326.4
69.1000,326.3
69.1050,326.4
69.1100,326.3
69.1150,326.4
69.1200,326.3
69.1250,326.4
69.1300,326.3
69.1350,326.3
69.1400,326.3
69.1450,326.4
69.1500,326.4
69.1550,326.4
69.1600,326.3
69.1650,326.3
69.1700,326.4
69.1750,326.4
69.1800,326.4
69.1850,326.4
69.1900,326.3
69.1950,326.4
69.2000,326.4
69.2050,326.4
69.2100,326.3
69.2150,326.4
69.2200,326.4
69.2250,326.4
69.2300,326.4
69.2350,326.4
69.2400,326.4
69.2450,326.4
69.2500,326.3
69.2550,326.4
69.2600,326.4
69.2650,326.4
69.2700,326.4
69.2750,326.4
69.2800,326.4
69.2850,326.4
69.2900,326.4
69.2950,326.4
69.3000,326.4
69.3050,326.4
69.3100,326.3
69.3150,326.4
69.3200,326.4
69.3250,326.4
69.3300,326.4
69.3350,326.4
69.3400,326.4
69.3450,326.4
69.3500,326.4
69.3550,326.4
69.3600,326.4
69.3650,326.4
69.3700,326.4
69.3750,326.4
69.3800,326.4
69.3850,326.4
69.3900,326.4
69.3950,326.4
69.4000,326.4
69.4050,326.4
69.4100,326.4
69.4150,326.4
69.4200,326.4
69.4250,326.4
69.4300,326.4
69.4350,326.4
69.4400,326.4
69.4450,326.4
69.4500,326.4
69.4550,326.4
69.4600,326.4
69.4650,326.4
69.4700,326.4
69.4750,326.4
69.4800,326.4
69.4850,326.4
69.4900,326.4
69.4950,326.4
69.5000,326.4
69.5050,326.4
69.5100,326.4
69.5150,326.4
69.5200,326.4
69.5250,326.4
69.5300,326.4
69.5350,326.4
69.5400,326.4
69.5450,326.4
69.5500,326.4
69.5550,326.4
69.5600,326.5
69.5650,326.4
69.5700,326.4
69.5750,326.4
69.5800,326.4
69.5850,326.4
69.5900,326.4
69.5950,326.4
69.6000,326.5
69.6050,326.4
69.6100,326.4
69.6150,326.4
69.6200,326.4
69.6250,326.4
69.6300,326.4
69.6350,326.4
69.6400,326.4
69.6450,326.4
69.6500,326.4
69.6550,326.4
69.6600,326.4
69.6650,326.4
69.6700,326.4
69.6750,326.4
69.6800,326.4
69.6850,326.4
69.6900,326.5
69.6950,326.4
69.7000,326.4
69.7050,326.4
69.7100,326.4
69.7150,326.4
69.7200,326.4
69.7250,326.4
69.7300,326.5
69.7350,326.4
69.7400,326.4
69.7450,326.4
69.7500,326.4
69.7550,326.4
69.7600,326.4
69.7650,326.4
69.7700,326.4
69.7750,326.4
69.7800,326.4
69.7850,326.4
69.7900,326.5
69.7950,326.4
69.8000,326.4
69.8050,326.4
69.8100,326.4
69.8150,326.4
69.8200,326.4
69.8250,326.4
69.8300,326.4
69.8350,326.4
69.8400,326.4
69.8450,326.4
69.8500,326.4
69.8550,326.4
69.8600,326.5
69.8650,326.4
69.8700,326.5
69.8750,326.4
69.8800,326.4
69.8850,326.4
69.8900,326.5
69.8950,326.4
69.9000,326.4
69.9050,326.4
69.9100,326.5
69.9150,326.4
69.9200,326.5
69.9250,326.4
69.9300,326.4
69.9350,326.5
69.9400,326.5
69.9450,326.4
69.9500,326.4
69.9550,326.4
69.9600,326.5
69.9650,326.4
69.9700,326.4
69.9750,326.4
69.9800,326.4
69.9850,326.4
69.9900,326.4
69.9950,326.4
70.0000,326.5
70.0050,326.4
70.0100,326.4
70.0150,326.4
70.0200,326.4
70.0250,326.5
70.0300,326.4
70.0350,326.4
70.0400,326.5
70.0450,326.4
70.0500,326.4
70.0550,326.4
70.0600,326.4
70.0650,326.4
70.0700,326.5
70.0750,326.4
70.0800,326.4
70.0850,326.5
70.0900,326.4
70.0950,326.4
70.1000,326.4
70.1050,326.4
70.1100,326.4
70.1150,326.4
70.1200,326.4
70.1250,326.4
70.1300,326.5
70.1350,326.4
70.1400,326.5
70.1450,326.4
70.1500,326.5
70.1550,326.4
70.1600,326.4
70.1650,326.4
70.1700,326.5
70.1750,326.4
70.1800,326.4
70.1850,326.4
70.1900,326.5
70.1950,326.5
70.2000,326.5
70.2050,326.4
70.2100,326.5
70.2150,326.5
70.2200,326.4
70.2250,326.4
70.2300,326.4
70.2350,326.5
70.2400,326.5
70.2450,326.4
70.2500,326.5
70.2550,326.4
70.2600,326.5
70.2650,326.4
70.2700,326.5
70.2750,326.4
70.2800,326.5
70.2850,326.4
70.2900,326.4
70.2950,326.4
70.3000,326.5
70.3050,326.4
70.3100,326.5
70.3150,326.4
70.3200,326.5
70.3250,326.4
70.3300,326.4
70.3350,326.5
70.3400,326.5
70.3450,326.4
70.3500,326.5
70.3550,326.4
70.3600,326.5
70.3650,326.4
70.3700,326.4
70.3750,326.4
70.3800,326.5
70.3850,326.5
70.3900,326.5
70.3950,326.4
70.4000,326.5
70.4050,326.5
70.4100,326.5
70.4150,326.4
70.4200,326.5
70.4250,326.5
70.4300,326.4
70.4350,326.4
70.4400,326.5
70.4450,326.5
70.4500,326.5
70.4550,326.4
70.4600,326.4
70.4650,326.5
70.4700,326.5
70.4750,326.4
70.4800,326.5
70.4850,326.4
70.4900,326.5
70.4950,326.4
70.5000,326.5
70.5050,326.4
70.5100,326.5
70.5150,326.4
70.5200,326.5
70.5250,326.5
70.5300,326.5
70.5350,326.5
70.5400,326.5
70.5450,326.5
70.5500,326.5
70.5550,326.5
70.5600,326.4
70.5650,326.5
70.5700,326.5
70.5750,326.4
70.5800,326.5
70.5850,326.4
70.5900,326.5
70.5950,326.4
70.6000,326.5
70.6050,326.5
70.6100,326.5
70.6150,326.5
70.6200,326.5
70.6250,326.4
70.6300,326.5
70.6350,326.5
70.6400,326.5
70.6450,326.5
70.6500,326.5
70.6550,326.5
70.6600,326.5
70.6650,326.4
70.6700,326.5
70.6750,326.5
70.6800,326.5
70.6850,326.5
70.6900,326.5
70.6950,326.5
70.7000,326.5
70.7050,326.5
70.7100,326.5
70.7150,326.5
70.7200,326.5
70.7250,326.5
70.7300,326.5
70.7350,326.5
70.7400,326.5
70.7450,326.5
70.7500,326.5
70.7550,326.5
70.7600,326.5
70.7650,326.4
70.7700,326.5
70.7750,326.5
70.7800,326.5
70.7850,326.4
70.7900,326.5
70.7950,326.5
70.8000,326.5
70.8050,326.5
70.8100,326.5
70.8150,326.5
70.8200,326.5
70.8250,326.5
70.8300,326.5
70.8350,326.5
70.8400,326.5
70.8450,326.5
70.8500,326.5
70.8550,326.5
70.8600,326.5
70.8650,326.5
70.8700,326.5
70.8750,326.5
70.8800,326.5
70.8850,326.5
70.8900,326.5
70.8950,326.5
70.9000,326.5
70.9050,326.5
70.9100,326.5
70.9150,326.5
70.9200,326.5
70.9250,326.5
70.9300,326.5
70.9350,326.5
70.9400,326.5
70.9450,326.5
70.9500,326.5
70.9550,326.5
70.9600,326.5
70.9650,326.5
70.9700,326.5
70.9750,326.4
70.9800,326.5
70.9850,326.5
70.9900,326.5
70.9950,326.5
71.0000,326.5
71.0050,326.5
71.0100,326.5
71.0150,326.4
71.0200,326.5
71.0250,326.5
71.0300,326.5
71.0350,326.5
71.0400,326.5
71.0450,326.5
71.0500,326.5
71.0550,326.5
71.0600,326.5
71.0650,326.5
71.0700,326.5
71.0750,326.5
71.0800,326.5
71.0850,326.5
71.0900,326.5
71.0950,326.5
71.1000,326.5
71.1050,326.5
71.1100,326.5
71.1150,326.5
71.1200,326.5
71.1250,326.5
71.1300,326.5
71.1350,326.5
71.1400,326.5
71.1450,326.5
71.1500,326.5
71.1550,326.5
71.1600,326.5
71.1650,326.5
71.1700,326.5
71.1750,326.5
71.1800,326.5
71.1850,326.5
71.1900,326.5
71.1950,326.5
71.2000,326.5
71.2050,326.5
71.2100,326.5
71.2150,326.5
71.2200,326.5
71.2250,326.5
71.2300,326.5
71.2350,326.5
71.2400,326.5
71.2450,326.5
71.2500,326.5
71.2550,326.5
71.2600,326.5
71.2650,326.5
71.2700,326.5
71.2750,326.5
71.2800,326.5
71.2850,326.5
71.2900,326.5
71.2950,326.5
71.3000,326.5
71.3050,326.5
71.3100,326.5
71.3150,326.5
71.3200,326.5
71.3250,326.5
71.3300,326.5
71.3350,326.5
71.3400,326.5
71.3450,326.5
71.3500,326.5
71.3550,326.5
71.3600,326.5
71.3650,326.5
71.3700,326.5
71.3750,326.5
71.3800,326.5
71.3850,326.5
71.3900,326.5
71.3950,326.5
71.4000,326.5
71.4050,326.5
71.4100,326.5
71.4150,326.5
71.4200,326.5
71.4250,326.5
71.4300,326.5
71.4350,326.5
71.4400,326.5
71.4450,326.5
71.4500,326.5
71.4550,326.5
71.4600,326.5
71.4650,326.5
71.4700,326.5
71.4750,326.5
71.4800,326.5
71.4850,326.5
71.4900,326.5
71.4950,326.5
71.5000,326.5
71.5050,326.5
71.5100,326.5
71.5150,326.5
71.5200,326.5
71.5250,326.5
71.5300,326.5
71.5350,326.5
71.5400,326.5
71.5450,326.5
71.5500,326.5
71.5550,326.5
71.5600,326.5
71.5650,326.5
71.5700,326.5
71.5750,326.5
71.5800,326.5
71.5850,326.5
71.5900,326.5
71.5950,326.5
71.6000,326.5
71.6050,326.5
71.6100,326.5
71.6150,326.5
71.6200,326.5
71.6250,326.5
71.6300,326.5
71.6350,326.5
71.6400,326.5
71.6450,326.5
71.6500,326.5
71.6550,326.5
71.6600,326.5
71.6650,326.5
71.6700,326.5
71.6750,326.5
71.6800,326.5
71.6850,326.5
71.6900,326.5
71.6950,326.5
71.7000,326.5
71.7050,326.5
71.7100,326.5
71.7150,326.5
71.7200,326.5
71.7250,326.5
71.7300,326.5
71.7350,326.5
71.7400,326.5
71.7450,326.5
71.7500,326.5
71.7550,326.5
71.7600,326.5
71.7650,326.6
71.7700,326.5
71.7750,326.5
71.7800,326.5
71.7850,326.5
71.7900,326.5
71.7950,326.6
71.8000,326.5
71.8050,326.5
71.8100,326.5
71.8150,326.5
71.8200,326.5
71.8250,326.5
71.8300,326.5
71.8350,326.5
71.8400,326.5
71.8450,326.6
71.8500,326.6
71.8550,326.6
71.8600,326.5
71.8650,326.5
71.8700,326.5
71.8750,326.6
71.8800,326.5
71.8850,326.5
71.8900,326.5
71.8950,326.5
71.9000,326.5
71.9050,326.6
71.9100,326.5
71.9150,326.6
71.9200,326.5
71.9250,326.5
71.9300,326.5
71.9350,326.5
71.9400,326.5
71.9450,326.5
71.9500,326.5
71.9550,326.6
71.9600,326.5
71.9650,326.6
71.9700,326.6
71.9750,326.6
71.9800,326.6
71.9850,326.6
71.9900,326.5
71.9950,326.5
72.0000,326.6
72.0050,326.5
72.0100,326.5
72.0150,326.5
72.0200,326.6
72.0250,326.6
72.0300,326.6
72.0350,326.6
72.0400,326.5
72.0450,326.5
72.0500,326.5
72.0550,326.5
72.0600,326.5
72.0650,326.5
72.0700,326.6
72.0750,326.6
72.0800,326.5
72.0850,326.6
72.0900,326.6
72.0950,326.6
72.1000,326.6
72.1050,326.6
72.1100,326.6
72.1150,326.6
72.1200,326.6
72.1250,326.5
72.1300,326.6
72.1350,326.6
72.1400,326.6
72.1450,326.6
72.1500,326.6
72.1550,326.6
72.1600,326.5
72.1650,326.6
72.1700,326.5
72.1750,326.6
72.1800,326.6
72.1850,326.6
72.1900,326.5
72.1950,326.6
72.2000,326.6
72.2050,326.6
72.2100,326.6
72.2150,326.6
72.2200,326.5
72.2250,326.6
72.2300,326.6
72.2350,326.6
72.2400,326.6
72.2450,326.5
72.2500,326.6
72.2550,326.6
72.2600,326.6
72.2650,326.6
72.2700,326.6
72.2750,326.6
72.2800,326.7
72.2850,326.6
72.2900,326.5
72.2950,326.6
72.3000,326.5
72.3050,326.6
72.3100,326.5
72.3150,326.6
72.3200,326.5
72.3250,326.6
72.3300,326.6
72.3350,326.6
72.3400,326.5
72.3450,326.6
72.3500,326.6
72.3550,326.6
72.3600,326.6
72.3650,326.6
72.3700,326.6
72.3750,326.6
72.3800,326.5
72.3850,326.6
72.3900,326.6
72.3950,326.6
72.4000,326.5
72.4050,326.6
72.4100,326.6
72.4150,326.6
72.4200,326.6
72.4250,326.6
72.4300,326.6
72.4350,326.6
72.4400,326.7
72.4450,326.6
72.4500,326.6
72.4550,326.6
72.4600,326.7
72.4650,326.6
72.4700,326.6
72.4750,326.6
72.4800,326.6
72.4850,326.6
72.4900,326.7
72.4950,326.6
72.5000,326.6
72.5050,326.6
72.5100,326.7
72.5150,326.6
72.5200,326.6
72.5250,326.6
72.5300,326.7
72.5350,326.6
72.5400,326.6
72.5450,326.6
72.5500,326.6
72.5550,326.6
72.5600,326.7
72.5650,326.6
72.5700,326.6
72.5750,326.6
72.5800,326.6
72.5850,326.6
72.5900,326.7
72.5950,326.6
72.6000,326.6
72.6050,326.6
72.6100,326.7
72.6150,326.6
72.6200,326.7
72.6250,326.7
72.6300,326.7
72.6350,326.6
72.6400,326.7
72.6450,326.6
72.6500,326.6
72.6550,326.6
72.6600,326.7
72.6650,326.6
72.6700,326.7
72.6750,326.6
72.6800,326.7
72.6850,326.6
72.6900,326.6
72.6950,326.6
72.7000,326.7
72.7050,326.6
72.7100,326.5
72.7150,326.6
72.7200,326.6
72.7250,326.6
72.7300,326.7
72.7350,326.6
72.7400,326.7
72.7450,326.6
72.7500,326.7
72.7550,326.6
72.7600,326.6
72.7650,326.6
72.7700,326.7
72.7750,326.6
72.7800,326.6
72.7850,326.6
72.7900,326.6
72.7950,326.7
72.8000,326.6
72.8050,326.6
72.8100,326.7
72.8150,326.6
72.8200,326.7
72.8250,326.6
72.8300,326.7
72.8350,326.6
72.8400,326.7
72.8450,326.6
72.8500,326.6
72.8550,326.6
72.8600,326.7
72.8650,326.7
72.8700,326.6
72.8750,326.6
72.8800,326.7
72.8850,326.6
72.8900,326.7
72.8950,326.6
72.9000,326.6
72.9050,326.7
72.9100,326.7
72.9150,326.6
72.9200,326.6
72.9250,326.6
72.9300,326.7
72.9350,326.7
72.9400,326.7
72.9450,326.6
72.9500,326.7
72.9550,326.7
72.9600,326.7
72.9650,326.6
72.9700,326.7
72.9750,326.6
72.9800,326.7
72.9850,326.6
72.9900,326.7
72.9950,326.6
73.0000,326.7
73.0050,326.6
73.0100,326.7
73.0150,326.7
73.0200,326.7
73.0250,326.7
73.0300,326.7
73.0350,326.6
73.0400,326.7
73.0450,326.7
73.0500,326.6
73.0550,326.6
73.0600,326.6
73.0650,326.7
73.0700,326.7
73.0750,326.7
73.0800,326.7
73.0850,326.6
73.0900,326.7
73.0950,326.6
73.1000,326.7
73.1050,326.6
73.1100,326.7
73.1150,326.7
73.1200,326.7
73.1250,326.7
73.1300,326.7
73.1350,326.6
73.1400,326.7
73.1450,326.7
73.1500,326.7
73.1550,326.6
73.1600,326.7
73.1650,326.6
73.1700,326.7
73.1750,326.6
73.1800,326.7
73.1850,326.6
73.1900,326.7
73.1950,326.7
73.2000,326.7
73.2050,326.6
73.2100,326.7
73.2150,326.7
73.2200,326.7
73.2250,326.6
73.2300,326.7
73.2350,326.7
73.2400,326.7
73.2450,326.6
73.2500,326.7
73.2550,326.6
73.2600,326.7
73.2650,326.7
73.2700,326.6
73.2750,326.6
73.2800,326.7
73.2850,326.7
73.2900,326.7
73.2950,326.7
73.3000,326.7
73.3050,326.7
73.3100,326.7
73.3150,326.7
73.3200,326.7
73.3250,326.6
73.3300,326.7
73.3350,326.6
73.3400,326.7
73.3450,326.7
73.3500,326.7
73.3550,326.7
73.3600,326.7
73.3650,326.7
73.3700,326.7
73.3750,326.7
73.3800,326.7
73.3850,326.7
73.3900,326.7
73.3950,326.7
73.4000,326.7
73.4050,326.7
73.4100,326.7
73.4150,326.7
73.4200,326.7
73.4250,326.7
73.4300,326.7
73.4350,326.6
73.4400,326.7
73.4450,326.7
73.4500,326.7
73.4550,326.7
73.4600,326.7
73.4650,326.7
73.4700,326.7
73.4750,326.7
73.4800,326.7
73.4850,326.7
73.4900,326.7
73.4950,326.7
73.5000,326.7
73.5050,326.7
73.5100,326.7
73.5150,326.7
73.5200,326.7
73.5250,326.7
73.5300,326.7
73.5350,326.7
73.5400,326.7
73.5450,326.7
73.5500,326.7
73.5550,326.7
73.5600,326.7
73.5650,326.7
73.5700,326.7
73.5750,326.7
73.5800,326.7
73.5850,326.7
73.5900,326.7
73.5950,326.7
73.6000,326.7
73.6050,326.7
73.6100,326.7
73.6150,326.7
73.6200,326.7
73.6250,326.7
73.6300,326.7
73.6350,326.7
73.6400,326.7
73.6450,326.7
73.6500,326.7
73.6550,326.7
73.6600,326.7
73.6650,326.7
73.6700,326.7
73.6750,326.8
73.6800,326.7
73.6850,326.7
73.6900,326.7
73.6950,326.7
73.7000,326.7
73.7050,326.7
73.7100,326.7
73.7150,326.7
73.7200,326.7
73.7250,326.7
73.7300,326.7
73.7350,326.7
73.7400,326.7
73.7450,326.7
73.7500,326.7
73.7550,326.7
73.7600,326.7
73.7650,326.7
73.7700,326.7
73.7750,326.7
73.7800,326.7
73.7850,326.7
73.7900,326.7
73.7950,326.7
73.8000,326.7
73.8050,326.7
73.8100,326.7
73.8150,326.7
73.8200,326.7
73.8250,326.7
73.8300,326.7
73.8350,326.7
73.8400,326.7
73.8450,326.7
73.8500,326.7
73.8550,326.7
73.8600,326.7
73.8650,326.7
73.8700,326.7
73.8750,326.7
73.8800,326.7
73.8850,326.7
73.8900,326.7
73.8950,326.7
73.9000,326.7
73.9050,326.7
73.9100,326.7
73.9150,326.7
73.9200,326.7
73.9250,326.8
73.9300,326.7
73.9350,326.7
73.9400,326.7
73.9450,326.7
73.9500,326.8
73.9550,326.7
73.9600,326.7
73.9650,326.7
73.9700,326.7
73.9750,326.7
73.9800,326.7
73.9850,326.7
73.9900,326.7
73.9950,326.8
74.0000,326.7
74.0050,326.7
74.0100,326.7
74.0150,326.7
74.0200,326.7
74.0250,326.7
74.0300,326.7
74.0350,326.7
74.0400,326.8
74.0450,326.7
74.0500,326.7
74.0550,326.7
74.0600,326.7
74.0650,326.8
74.0700,326.7
74.0750,326.7
74.0800,326.7
74.0850,326.8
74.0900,326.7
74.0950,326.7
74.1000,326.7
74.1050,326.7
74.1100,326.7
74.1150,326.8
74.1200,326.7
74.1250,326.7
74.1300,326.7
74.1350,326.8
74.1400,326.7
74.1450,326.7
74.1500,326.7
74.1550,326.7
74.1600,326.8
74.1650,326.7
74.1700,326.7
74.1750,326.8
74.1800,326.8
74.1850,326.8
74.1900,326.7
74.1950,326.7
74.2000,326.8
74.2050,326.8
74.2100,326.7
74.2150,326.7
74.2200,326.7
74.2250,326.8
74.2300,326.7
74.2350,326.7
74.2400,326.7
74.2450,326.8
74.2500,326.8
74.2550,326.7
74.2600,326.7
74.2650,326.7
74.2700,326.7
74.2750,326.7
74.2800,326.7
74.2850,326.7
74.2900,326.8
74.2950,326.8
74.3000,326.7
74.3050,326.7
74.3100,326.8
74.3150,326.7
74.3200,326.7
74.3250,326.7
74.3300,326.7
74.3350,326.7
74.3400,326.8
74.3450,326.8
74.3500,326.8
74.3550,326.8
74.3600,326.8
74.3650,326.8
74.3700,326.7
74.3750,326.7
74.3800,326.8
74.3850,326.8
74.3900,326.8
74.3950,326.7
74.4000,326.7
74.4050,326.8
74.4100,326.8
74.4150,326.7
74.4200,326.8
74.4250,326.7
74.4300,326.8
74.4350,326.8
74.4400,326.8
74.4450,326.8
74.4500,326.7
74.4550,326.8
74.4600,326.7
74.4650,326.8
74.4700,326.8
74.4750,326.8
74.4800,326.7
74.4850,326.8
74.4900,326.8
74.4950,326.8
74.5000,326.8
74.5050,326.7
74.5100,326.7
74.5150,326.8
74.5200,326.8
74.5250,326.8
74.5300,326.7
74.5350,326.8
74.5400,326.8
74.5450,326.7
74.5500,326.8
74.5550,326.8
74.5600,326.8
74.5650,326.8
74.5700,326.7
74.5750,326.7
74.5800,326.7
74.5850,326.8
74.5900,326.8
74.5950,326.8
74.6000,326.7
74.6050,326.8
74.6100,326.8
74.6150,326.8
74.6200,326.7
74.6250,326.8
74.6300,326.8
74.6350,326.8
74.6400,326.8
74.6450,326.8
74.6500,326.8
74.6550,326.8
74.6600,326.8
74.6650,326.7
74.6700,326.7
74.6750,326.8
74.6800,326.8
74.6850,326.8
74.6900,326.8
74.6950,326.8
74.7000,326.8
74.7050,326.8
74.7100,326.8
74.7150,326.7
74.7200,326.8
74.7250,326.8
74.7300,326.8
74.7350,326.8
74.7400,326.7
74.7450,326.8
74.7500,326.8
74.7550,326.8
74.7600,326.8
74.7650,326.8
74.7700,326.8
74.7750,326.8
74.7800,326.8
74.7850,326.8
74.7900,326.8
74.7950,326.8
74.8000,326.8
74.8050,326.8
74.8100,326.8
74.8150,326.8
74.8200,326.8
74.8250,326.7
74.8300,326.8
74.8350,326.8
74.8400,326.7
74.8450,326.8
74.8500,326.8
74.8550,326.8
74.8600,326.8
74.8650,326.8
74.8700,326.8
74.8750,326.8
74.8800,326.8
74.8850,326.8
74.8900,326.8
74.8950,326.8
74.9000,326.8
74.9050,326.8
74.9100,326.8
74.9150,326.8
74.9200,326.8
74.9250,326.8
74.9300,326.8
74.9350,326.7
74.9400,326.8
74.9450,326.8
74.9500,326.8
74.9550,326.8
74.9600,326.8
74.9650,326.8
74.9700,326.8
74.9750,326.8
74.9800,326.7
74.9850,326.8
74.9900,326.8
74.9950,326.8
75.0000,326.7
75.0050,326.8
75.0100,326.8
75.0150,326.8
75.0200,326.8
75.0250,326.8
75.0300,326.8
75.0350,326.8
75.0400,326.8
75.0450,326.7
75.0500,326.8
75.0550,326.8
75.0600,326.8
75.0650,326.8
75.0700,326.8
75.0750,326.8
75.0800,326.8
75.0850,326.8
75.0900,326.8
75.0950,326.8
75.1000,326.8
75.1050,326.8
75.1100,326.8
75.1150,326.8
75.1200,326.8
75.1250,326.8
75.1300,326.8
75.1350,326.8
75.1400,326.8
75.1450,326.8
75.1500,326.8
75.1550,326.8
75.1600,326.8
75.1650,326.8
75.1700,326.8
75.1750,326.8
75.1800,326.8
75.1850,326.8
75.1900,326.8
75.1950,326.8
75.2000,326.8
75.2050,326.8
75.2100,326.8
75.2150,326.8
75.2200,326.8
75.2250,326.8
75.2300,326.8
75.2350,326.8
75.2400,326.8
75.2450,326.8
75.2500,326.7
75.2550,326.8
75.2600,326.8
75.2650,326.8
75.2700,326.8
75.2750,326.8
75.2800,326.8
75.2850,326.8
75.2900,326.8
75.2950,326.8
75.3000,326.8
75.3050,326.8
75.3100,326.8
75.3150,326.8
75.3200,326.8
75.3250,326.8
75.3300,326.8
75.3350,326.8
75.3400,326.8
75.3450,326.8
75.3500,326.8
75.3550,326.8
75.3600,326.8
75.3650,326.8
75.3700,326.8
75.3750,326.8
75.3800,326.8
75.3850,326.8
75.3900,326.8
75.3950,326.8
75.4000,326.8
75.4050,326.8
75.4100,326.8
75.4150,326.8
75.4200,326.8
75.4250,326.8
75.4300,326.7
75.4350,326.8
75.4400,326.8
75.4450,326.8
75.4500,326.8
75.4550,326.8
75.4600,326.8
75.4650,326.8
75.4700,326.8
75.4750,326.8
75.4800,326.8
75.4850,326.8
75.4900,326.8
75.4950,326.8
75.5000,326.8
75.5050,326.8
75.5100,326.8
75.5150,326.8
75.5200,326.8
75.5250,326.8
75.5300,326.8
75.5350,326.8
75.5400,326.8
75.5450,326.8
75.5500,326.8
75.5550,326.8
75.5600,326.8
75.5650,326.8
75.5700,326.8
75.5750,326.8
75.5800,326.8
75.5850,326.8
75.5900,326.8
75.5950,326.8
75.6000,326.8
75.6050,326.8
75.6100,326.8
75.6150,326.8
75.6200,326.8
75.6250,326.8
75.6300,326.8
75.6350,326.8
75.6400,326.8
75.6450,326.8
75.6500,326.8
75.6550,326.8
75.6600,326.8
75.6650,326.8
75.6700,326.8
75.6750,326.8
75.6800,326.8
75.6850,326.8
75.6900,326.8
75.6950,326.8
75.7000,326.8
75.7050,326.8
75.7100,326.8
75.7150,326.8
75.7200,326.8
75.7250,326.8
75.7300,326.8
75.7350,326.8
75.7400,326.8
75.7450,326.8
75.7500,326.8
75.7550,326.8
75.7600,326.8
75.7650,326.8
75.7700,326.8
75.7750,326.8
75.7800,326.8
75.7850,326.8
75.7900,326.8
75.7950,326.8
75.8000,326.8
75.8050,326.8
75.8100,326.8
75.8150,326.8
75.8200,326.8
75.8250,326.8
75.8300,326.8
75.8350,326.8
75.8400,326.8
75.8450,326.8
75.8500,326.8
75.8550,326.8
75.8600,326.8
75.8650,326.8
75.8700,326.8
75.8750,326.8
75.8800,326.8
75.8850,326.8
75.8900,326.8
75.8950,326.8
75.9000,326.8
75.9050,326.8
75.9100,326.8
75.9150,326.8
75.9200,326.8
75.9250,326.8
75.9300,326.8
75.9350,326.8
75.9400,326.8
75.9450,326.8
75.9500,326.8
75.9550,326.8
75.9600,326.8
75.9650,326.8
75.9700,326.8
75.9750,326.8
75.9800,326.8
75.9850,326.8
75.9900,326.8
75.9950,326.8
76.0000,326.8
76.0050,326.8
76.0100,326.8
76.0150,326.8
76.0200,326.8
76.0250,326.8
76.0300,326.8
76.0350,326.8
76.0400,326.8
76.0450,326.8
76.0500,326.8
76.0550,326.8
76.0600,326.8
76.0650,326.8
76.0700,326.8
76.0750,326.8
76.0800,326.8
76.0850,326.8
76.0900,326.8
76.0950,326.8
76.1000,326.8
76.1050,326.8
76.1100,326.8
76.1150,326.8
76.1200,326.8
76.1250,326.8
76.1300,326.8
76.1350,326.8
76.1400,326.8
76.1450,326.8
76.1500,326.8
76.1550,326.8
76.1600,326.8
76.1650,326.8
76.1700,326.8
76.1750,326.8
76.1800,326.8
76.1850,326.8
76.1900,326.8
76.1950,326.8
76.2000,326.8
76.2050,326.8
76.2100,326.8
76.2150,326.8
76.2200,326.8
76.2250,326.8
76.2300,326.8
76.2350,326.8
76.2400,326.8
76.2450,326.8
76.2500,326.8
76.2550,326.8
76.2600,326.8
76.2650,326.8
76.2700,326.8
76.2750,326.8
76.2800,326.8
76.2850,326.8
76.2900,326.8
76.2950,326.8
76.3000,326.8
76.3050,326.8
76.3100,326.8
76.3150,326.8
76.3200,326.8
76.3250,326.8
76.3300,326.8
76.3350,326.8
76.3400,326.8
76.3450,326.8
76.3500,326.8
76.3550,326.8
76.3600,326.8
76.3650,326.8
76.3700,326.8
76.3750,326.8
76.3800,326.8
76.3850,326.8
76.3900,326.8
76.3950,326.8
76.4000,326.8
76.4050,326.8
76.4100,326.8
76.4150,326.8
76.4200,326.8
76.4250,326.8
76.4300,326.8
76.4350,326.8
76.4400,326.8
76.4450,326.8
76.4500,326.8
76.4550,326.8
76.4600,326.8
76.4650,326.8
76.4700,326.8
76.4750,326.8
76.4800,326.8
76.4850,326.8
76.4900,326.8
76.4950,326.8
76.5000,326.8
76.5050,326.8
76.5100,326.8
76.5150,326.8
76.5200,326.8
76.5250,326.8
76.5300,326.8
76.5350,326.8
76.5400,326.8
76.5450,326.8
76.5500,326.8
76.5550,326.8
76.5600,326.8
76.5650,326.8
76.5700,326.8
76.5750,326.8
76.5800,326.8
76.5850,326.8
76.5900,326.8
76.5950,326.8
76.6000,326.8
76.6050,326.8
76.6100,326.8
76.6150,326.8
76.6200,326.8
76.6250,326.8
76.6300,326.8
76.6350,326.8
76.6400,326.8
76.6450,326.8
76.6500,326.8
76.6550,326.8
76.6600,326.8
76.6650,326.8
76.6700,326.8
76.6750,326.8
76.6800,326.8
76.6850,326.8
76.6900,326.8
76.6950,326.8
76.7000,326.8
76.7050,326.8
76.7100,326.8
76.7150,326.8
76.7200,326.8
76.7250,326.8
76.7300,326.8
76.7350,326.8
76.7400,326.8
76.7450,326.8
76.7500,326.8
76.7550,326.8
76.7600,326.8
76.7650,326.8
76.7700,326.8
76.7750,326.8
